"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","hour","day","wday","month","year","hour.cut.reg","hour.cut.cas","temp.reg","temp.cas","humidity.reg","humidity.cas","day_type","weekend","mean.reg.weekend.hour","mean.cas.weekend.hour","registered","casual","count"
"spring","no","yes","b",11.48,14.395,45,7.0015,13,20,"gio",1,2011,"c","d","a","a","b","c","working day","no",4.95959927590778,3.4829244477865,NA,NA,NA
"spring","no","yes","b",12.3,15.15,45,8.9981,14,20,"gio",1,2011,"c","d","a","a","b","c","working day","no",4.82978821459333,3.52533913616463,NA,NA,NA
"spring","no","yes","b",13.12,15.91,45,12.998,15,20,"gio",1,2011,"c","d","b","a","b","c","working day","no",4.93064926118852,3.53861176656202,NA,NA,NA
"spring","no","yes","b",12.3,15.15,49,8.9981,16,20,"gio",1,2011,"c","d","a","a","b","c","working day","no",5.37932753237752,3.59042411365982,NA,NA,NA
"spring","no","yes","b",12.3,15.91,49,7.0015,17,20,"gio",1,2011,"g","d","a","a","b","c","working day","no",6.03058893425314,3.73805476951659,NA,NA,NA
"spring","no","yes","b",10.66,12.88,56,12.998,18,20,"gio",1,2011,"g","d","a","a","b","b","working day","no",5.96281517345352,3.54810620740797,NA,NA,NA
"spring","no","yes","a",10.66,11.365,56,22.0028,19,20,"gio",1,2011,"f","d","a","a","b","b","working day","no",5.60092644747965,3.29493258283488,NA,NA,NA
"spring","no","yes","b",10.66,12.12,60,19.0012,20,20,"gio",1,2011,"f","c","a","a","b","b","working day","no",5.24887208626807,3.00605912632073,NA,NA,NA
"spring","no","yes","b",9.84,11.365,60,16.9979,21,20,"gio",1,2011,"b","c","a","a","b","b","working day","no",4.94637458342168,2.81291103890597,NA,NA,NA
"spring","no","yes","b",9.84,10.605,65,19.0012,22,20,"gio",1,2011,"b","c","a","a","b","b","working day","no",4.64899096577587,2.60872193346054,NA,NA,NA
"spring","no","yes","b",9.84,10.605,65,22.0028,23,20,"gio",1,2011,"b","c","a","a","b","b","working day","no",4.16608044732326,2.25671640065033,NA,NA,NA
"spring","no","yes","b",9.84,11.365,70,16.9979,0,21,"ven",1,2011,"a","a","a","a","a","b","working day","no",3.24368402671511,1.73071483706548,NA,NA,NA
"spring","no","yes","b",9.84,11.365,70,16.9979,1,21,"ven",1,2011,"a","a","a","a","a","b","working day","no",2.43844549324037,1.16261876258558,NA,NA,NA
"spring","no","yes","c",9.84,12.12,75,11.0014,2,21,"ven",1,2011,"a","a","a","a","a","a","working day","no",1.84016627950171,0.84148657751391,NA,NA,NA
"spring","no","yes","c",9.02,10.605,80,19.9995,3,21,"ven",1,2011,"a","a","a","a","a","a","working day","no",1.51857578030982,0.467966091274623,NA,NA,NA
"spring","no","yes","b",9.02,12.88,87,6.0032,4,21,"ven",1,2011,"a","a","a","a","a","a","working day","no",1.59382125666333,0.414755945829387,NA,NA,NA
"spring","no","yes","a",9.84,9.85,60,27.9993,5,21,"ven",1,2011,"a","a","a","a","b","b","working day","no",2.99860424833716,0.640204399963474,NA,NA,NA
"spring","no","yes","a",9.02,10.605,55,16.9979,6,21,"ven",1,2011,"a","a","a","a","b","c","working day","no",4.41969810691493,1.39923767451232,NA,NA,NA
"spring","no","yes","a",8.2,9.09,51,19.0012,7,21,"ven",1,2011,"d","a","a","a","b","c","working day","no",5.44272001646284,2.27990719462834,NA,NA,NA
"spring","no","yes","a",8.2,9.09,47,22.0028,8,21,"ven",1,2011,"e","b","a","a","b","c","working day","no",5.99083958313721,2.93306003819195,NA,NA,NA
"spring","no","yes","a",8.2,9.09,51,23.9994,9,21,"ven",1,2011,"c","b","a","a","b","c","working day","no",5.29970216927496,2.97956429774292,NA,NA,NA
"spring","no","yes","a",8.2,8.335,47,31.0009,10,21,"ven",1,2011,"c","d","a","a","b","c","working day","no",4.57535940363526,3.13598383725972,NA,NA,NA
"spring","no","yes","a",9.02,9.09,41,31.0009,11,21,"ven",1,2011,"c","d","a","a","c","c","working day","no",4.70589104291752,3.33890140330495,NA,NA,NA
"spring","no","yes","a",9.02,9.09,27,39.0007,12,21,"ven",1,2011,"c","d","a","a","c","d","working day","no",4.9764439946114,3.43075198854466,NA,NA,NA
"spring","no","yes","a",8.2,7.575,21,39.0007,13,21,"ven",1,2011,"c","d","a","a","c","d","working day","no",4.95959927590778,3.4829244477865,NA,NA,NA
"spring","no","yes","a",8.2,7.575,25,35.0008,14,21,"ven",1,2011,"c","d","a","a","c","d","working day","no",4.82978821459333,3.52533913616463,NA,NA,NA
"spring","no","yes","a",6.56,6.06,26,30.0026,15,21,"ven",1,2011,"c","d","a","a","c","d","working day","no",4.93064926118852,3.53861176656202,NA,NA,NA
"spring","no","yes","a",6.56,6.82,26,23.9994,16,21,"ven",1,2011,"c","d","a","a","c","d","working day","no",5.37932753237752,3.59042411365982,NA,NA,NA
"spring","no","yes","a",5.74,6.06,28,23.9994,17,21,"ven",1,2011,"g","d","a","a","c","d","working day","no",6.03058893425314,3.73805476951659,NA,NA,NA
"spring","no","yes","a",4.92,6.06,30,16.9979,18,21,"ven",1,2011,"g","d","a","a","c","d","working day","no",5.96281517345352,3.54810620740797,NA,NA,NA
"spring","no","yes","a",4.92,5.305,30,22.0028,19,21,"ven",1,2011,"f","d","a","a","c","d","working day","no",5.60092644747965,3.29493258283488,NA,NA,NA
"spring","no","yes","a",4.1,3.79,33,27.9993,20,21,"ven",1,2011,"f","c","a","a","c","d","working day","no",5.24887208626807,3.00605912632073,NA,NA,NA
"spring","no","yes","a",3.28,3.79,38,19.0012,21,21,"ven",1,2011,"b","c","a","a","c","d","working day","no",4.94637458342168,2.81291103890597,NA,NA,NA
"spring","no","yes","a",2.46,1.515,41,26.0027,22,21,"ven",1,2011,"b","c","a","a","c","c","working day","no",4.64899096577587,2.60872193346054,NA,NA,NA
"spring","no","yes","a",2.46,2.275,38,22.0028,23,21,"ven",1,2011,"b","c","a","a","c","d","working day","no",4.16608044732326,2.25671640065033,NA,NA,NA
"spring","no","no","a",1.64,1.515,45,16.9979,0,22,"sab",1,2011,"a","a","a","a","b","c","weekend","yes",4.27120674822962,2.58630249526568,NA,NA,NA
"spring","no","no","b",1.64,0,41,26.0027,1,22,"sab",1,2011,"a","a","a","a","c","c","weekend","yes",4.02493289736933,2.38941563683797,NA,NA,NA
"spring","no","no","b",1.64,1.515,41,16.9979,2,22,"sab",1,2011,"a","a","a","a","c","c","weekend","yes",3.73707340236085,2.22232808554837,NA,NA,NA
"spring","no","no","b",1.64,1.515,41,19.0012,3,22,"sab",1,2011,"a","a","a","a","c","c","weekend","yes",2.92619360984788,1.77450519912476,NA,NA,NA
"spring","no","no","b",0.82,0.76,48,19.9995,4,22,"sab",1,2011,"a","a","a","a","b","c","weekend","yes",1.84803879553313,0.965545445598087,NA,NA,NA
"spring","no","no","b",0.82,1.515,44,15.0013,6,22,"sab",1,2011,"a","a","a","a","b","c","weekend","yes",2.44259562500674,1.24350530187104,NA,NA,NA
"spring","no","no","a",0.82,0.76,44,19.0012,7,22,"sab",1,2011,"d","a","a","a","b","c","weekend","yes",3.30957935112704,1.88085692983932,NA,NA,NA
"spring","no","no","a",0.82,0,44,22.0028,8,22,"sab",1,2011,"e","b","a","a","b","c","weekend","yes",4.22230334623832,2.63974916072435,NA,NA,NA
"spring","no","no","a",1.64,1.515,41,16.9979,9,22,"sab",1,2011,"c","b","a","a","c","c","weekend","yes",4.70278808582136,3.46450257061083,NA,NA,NA
"spring","no","no","b",1.64,3.03,41,11.0014,10,22,"sab",1,2011,"c","d","a","a","c","c","weekend","yes",5.11393686886646,4.05991777540256,NA,NA,NA
"spring","no","no","b",2.46,3.79,38,8.9981,11,22,"sab",1,2011,"c","d","a","a","c","d","weekend","yes",5.27606112224225,4.42402744062687,NA,NA,NA
"spring","no","no","b",2.46,5.305,38,7.0015,12,22,"sab",1,2011,"c","d","a","a","c","d","weekend","yes",5.43234444676255,4.63121570084496,NA,NA,NA
"spring","no","no","a",3.28,8.335,35,15.1258897008919,13,22,"sab",1,2011,"c","d","a","a","c","d","weekend","yes",5.41288636100943,4.72133644710707,NA,NA,NA
"spring","no","no","a",4.1,6.82,33,7.0015,14,22,"sab",1,2011,"c","d","a","a","c","d","weekend","yes",5.36202182277836,4.73389687540166,NA,NA,NA
"spring","no","no","a",4.92,7.575,28,18.3955427943697,15,22,"sab",1,2011,"c","d","a","a","c","d","weekend","yes",5.35619324599972,4.72644169074784,NA,NA,NA
"spring","no","no","a",4.92,6.82,28,12.998,16,22,"sab",1,2011,"c","d","a","a","c","d","weekend","yes",5.35010549344817,4.63927239216257,NA,NA,NA
"spring","no","no","a",4.92,9.85,28,16.2165241635822,17,22,"sab",1,2011,"g","d","a","a","c","d","weekend","yes",5.26093792389584,4.40112566004952,NA,NA,NA
"spring","no","no","a",3.28,4.545,35,12.998,18,22,"sab",1,2011,"g","d","a","a","c","d","weekend","yes",5.16654258810916,4.03766925405496,NA,NA,NA
"spring","no","no","a",3.28,5.305,35,8.9981,19,22,"sab",1,2011,"f","d","a","a","c","d","weekend","yes",4.99507422410298,3.76148488280597,NA,NA,NA
"spring","no","no","a",2.46,3.79,45,11.0014,20,22,"sab",1,2011,"f","c","a","a","b","c","weekend","yes",4.7370517827147,3.47822043920249,NA,NA,NA
"spring","no","no","a",2.46,5.305,41,6.0032,21,22,"sab",1,2011,"b","c","a","a","c","c","weekend","yes",4.54953493227894,3.22148400739196,NA,NA,NA
"spring","no","no","a",2.46,7.575,49,13.5897472087121,22,22,"sab",1,2011,"b","c","a","a","b","c","weekend","yes",4.37723648795928,2.95584143743005,NA,NA,NA
"spring","no","no","a",1.64,3.79,57,7.0015,23,22,"sab",1,2011,"b","c","a","a","b","b","weekend","yes",4.0965937268669,2.66379723803738,NA,NA,NA
"spring","no","no","a",1.64,3.79,57,7.0015,0,23,"dom",1,2011,"a","a","a","a","b","b","weekend","yes",4.27120674822962,2.58630249526568,NA,NA,NA
"spring","no","no","a",1.64,3.79,57,7.0015,1,23,"dom",1,2011,"a","a","a","a","b","b","weekend","yes",4.02493289736933,2.38941563683797,NA,NA,NA
"spring","no","no","a",0.82,3.03,62,8.9981,2,23,"dom",1,2011,"a","a","a","a","b","b","weekend","yes",3.73707340236085,2.22232808554837,NA,NA,NA
"spring","no","no","a",0.82,3.03,62,8.9981,3,23,"dom",1,2011,"a","a","a","a","b","b","weekend","yes",2.92619360984788,1.77450519912476,NA,NA,NA
"spring","no","no","b",1.64,3.79,57,7.0015,5,23,"dom",1,2011,"a","a","a","a","b","b","weekend","yes",1.91600531081171,0.783716363939509,NA,NA,NA
"spring","no","no","b",1.64,3.79,57,7.0015,6,23,"dom",1,2011,"a","a","a","a","b","b","weekend","yes",2.44259562500674,1.24350530187104,NA,NA,NA
"spring","no","no","a",3.28,5.305,58,11.0014,7,23,"dom",1,2011,"d","a","a","a","b","b","weekend","yes",3.30957935112704,1.88085692983932,NA,NA,NA
"spring","no","no","a",2.46,3.79,62,11.0014,8,23,"dom",1,2011,"e","b","a","a","b","b","weekend","yes",4.22230334623832,2.63974916072435,NA,NA,NA
"spring","no","no","a",4.1,3.79,54,23.9994,9,23,"dom",1,2011,"c","b","a","a","b","c","weekend","yes",4.70278808582136,3.46450257061083,NA,NA,NA
"spring","no","no","a",5.74,5.305,46,26.0027,10,23,"dom",1,2011,"c","d","a","a","b","c","weekend","yes",5.11393686886646,4.05991777540256,NA,NA,NA
"spring","no","no","a",5.74,6.82,43,15.0013,11,23,"dom",1,2011,"c","d","a","a","c","c","weekend","yes",5.27606112224225,4.42402744062687,NA,NA,NA
"spring","no","no","a",6.56,6.06,37,31.0009,12,23,"dom",1,2011,"c","d","a","a","c","d","weekend","yes",5.43234444676255,4.63121570084496,NA,NA,NA
"spring","no","no","a",5.74,5.305,33,26.0027,13,23,"dom",1,2011,"c","d","a","a","c","d","weekend","yes",5.41288636100943,4.72133644710707,NA,NA,NA
"spring","no","no","a",6.56,6.82,28,23.9994,14,23,"dom",1,2011,"c","d","a","a","c","d","weekend","yes",5.36202182277836,4.73389687540166,NA,NA,NA
"spring","no","no","a",6.56,6.82,28,23.9994,15,23,"dom",1,2011,"c","d","a","a","c","d","weekend","yes",5.35619324599972,4.72644169074784,NA,NA,NA
"spring","no","no","a",6.56,6.82,26,22.0028,16,23,"dom",1,2011,"c","d","a","a","c","d","weekend","yes",5.35010549344817,4.63927239216257,NA,NA,NA
"spring","no","no","a",5.74,5.305,26,26.0027,17,23,"dom",1,2011,"g","d","a","a","c","d","weekend","yes",5.26093792389584,4.40112566004952,NA,NA,NA
"spring","no","no","a",4.92,6.06,30,16.9979,18,23,"dom",1,2011,"g","d","a","a","c","d","weekend","yes",5.16654258810916,4.03766925405496,NA,NA,NA
"spring","no","no","a",4.92,6.06,30,19.0012,19,23,"dom",1,2011,"f","d","a","a","c","d","weekend","yes",4.99507422410298,3.76148488280597,NA,NA,NA
"spring","no","no","a",4.1,5.305,36,16.9979,20,23,"dom",1,2011,"f","c","a","a","c","d","weekend","yes",4.7370517827147,3.47822043920249,NA,NA,NA
"spring","no","no","a",4.1,5.305,36,12.998,21,23,"dom",1,2011,"b","c","a","a","c","d","weekend","yes",4.54953493227894,3.22148400739196,NA,NA,NA
"spring","no","no","a",3.28,4.545,38,12.998,22,23,"dom",1,2011,"b","c","a","a","c","d","weekend","yes",4.37723648795928,2.95584143743005,NA,NA,NA
"spring","no","no","a",2.46,3.03,41,15.0013,23,23,"dom",1,2011,"b","c","a","a","c","c","weekend","yes",4.0965937268669,2.66379723803738,NA,NA,NA
"spring","no","yes","a",2.46,3.03,41,12.998,0,24,"lun",1,2011,"a","a","a","a","c","c","working day","no",3.24368402671511,1.73071483706548,NA,NA,NA
"spring","no","yes","a",1.64,2.275,45,12.998,1,24,"lun",1,2011,"a","a","a","a","b","c","working day","no",2.43844549324037,1.16261876258558,NA,NA,NA
"spring","no","yes","a",1.64,1.515,45,16.9979,3,24,"lun",1,2011,"a","a","a","a","b","c","working day","no",1.51857578030982,0.467966091274623,NA,NA,NA
"spring","no","yes","a",0.82,3.03,48,8.9981,4,24,"lun",1,2011,"a","a","a","a","b","c","working day","no",1.59382125666333,0.414755945829387,NA,NA,NA
"spring","no","yes","a",0.82,3.03,48,8.9981,5,24,"lun",1,2011,"a","a","a","a","b","c","working day","no",2.99860424833716,0.640204399963474,NA,NA,NA
"spring","no","yes","a",0.82,3.79,48,6.0032,6,24,"lun",1,2011,"a","a","a","a","b","c","working day","no",4.41969810691493,1.39923767451232,NA,NA,NA
"spring","no","yes","a",0.82,6.06,48,13.4804353712734,7,24,"lun",1,2011,"d","a","a","a","b","c","working day","no",5.44272001646284,2.27990719462834,NA,NA,NA
"spring","no","yes","a",1.64,6.82,49,13.9657689952917,8,24,"lun",1,2011,"e","b","a","a","b","c","working day","no",5.99083958313721,2.93306003819195,NA,NA,NA
"spring","no","yes","a",2.46,7.575,41,15.0325400405157,9,24,"lun",1,2011,"c","b","a","a","c","c","working day","no",5.29970216927496,2.97956429774292,NA,NA,NA
"spring","no","yes","a",4.1,6.82,42,18.1745254947928,10,24,"lun",1,2011,"c","d","a","a","c","c","working day","no",4.57535940363526,3.13598383725972,NA,NA,NA
"spring","no","yes","a",4.1,6.06,46,8.9981,11,24,"lun",1,2011,"c","d","a","a","b","c","working day","no",4.70589104291752,3.33890140330495,NA,NA,NA
"spring","no","yes","b",4.92,6.82,42,12.998,12,24,"lun",1,2011,"c","d","a","a","c","c","working day","no",4.9764439946114,3.43075198854466,NA,NA,NA
"spring","no","yes","b",5.74,6.82,43,15.0013,13,24,"lun",1,2011,"c","d","a","a","c","c","working day","no",4.95959927590778,3.4829244477865,NA,NA,NA
"spring","no","yes","b",5.74,6.82,46,15.0013,14,24,"lun",1,2011,"c","d","a","a","b","c","working day","no",4.82978821459333,3.52533913616463,NA,NA,NA
"spring","no","yes","a",6.56,8.335,40,11.0014,15,24,"lun",1,2011,"c","d","a","a","c","c","working day","no",4.93064926118852,3.53861176656202,NA,NA,NA
"spring","no","yes","a",6.56,7.575,47,16.9979,16,24,"lun",1,2011,"c","d","a","a","b","c","working day","no",5.37932753237752,3.59042411365982,NA,NA,NA
"spring","no","yes","a",5.74,6.06,50,16.9979,17,24,"lun",1,2011,"g","d","a","a","b","c","working day","no",6.03058893425314,3.73805476951659,NA,NA,NA
"spring","no","yes","a",5.74,6.82,59,12.998,18,24,"lun",1,2011,"g","d","a","a","b","b","working day","no",5.96281517345352,3.54810620740797,NA,NA,NA
"spring","no","yes","a",5.74,7.575,54,11.0014,19,24,"lun",1,2011,"f","d","a","a","b","c","working day","no",5.60092644747965,3.29493258283488,NA,NA,NA
"spring","no","yes","a",5.74,6.82,59,12.998,20,24,"lun",1,2011,"f","c","a","a","b","b","working day","no",5.24887208626807,3.00605912632073,NA,NA,NA
"spring","no","yes","a",5.74,7.575,63,11.0014,21,24,"lun",1,2011,"b","c","a","a","b","b","working day","no",4.94637458342168,2.81291103890597,NA,NA,NA
"spring","no","yes","b",5.74,6.82,63,15.0013,22,24,"lun",1,2011,"b","c","a","a","b","b","working day","no",4.64899096577587,2.60872193346054,NA,NA,NA
"spring","no","yes","b",6.56,7.575,64,16.9979,23,24,"lun",1,2011,"b","c","a","a","b","b","working day","no",4.16608044732326,2.25671640065033,NA,NA,NA
"spring","no","yes","b",6.56,6.82,69,19.0012,0,25,"mar",1,2011,"a","a","a","a","a","b","working day","no",3.24368402671511,1.73071483706548,NA,NA,NA
"spring","no","yes","b",6.56,8.335,69,11.0014,1,25,"mar",1,2011,"a","a","a","a","a","b","working day","no",2.43844549324037,1.16261876258558,NA,NA,NA
"spring","no","yes","a",6.56,7.575,69,15.0013,2,25,"mar",1,2011,"a","a","a","a","a","b","working day","no",1.84016627950171,0.84148657751391,NA,NA,NA
"spring","no","yes","a",5.74,8.335,74,7.0015,4,25,"mar",1,2011,"a","a","a","a","a","b","working day","no",1.59382125666333,0.414755945829387,NA,NA,NA
"spring","no","yes","a",5.74,6.82,74,15.0013,5,25,"mar",1,2011,"a","a","a","a","a","b","working day","no",2.99860424833716,0.640204399963474,NA,NA,NA
"spring","no","yes","a",6.56,9.09,74,7.0015,6,25,"mar",1,2011,"a","a","a","a","a","b","working day","no",4.41969810691493,1.39923767451232,NA,NA,NA
"spring","no","yes","a",6.56,7.575,74,15.0013,7,25,"mar",1,2011,"d","a","a","a","a","b","working day","no",5.44272001646284,2.27990719462834,NA,NA,NA
"spring","no","yes","b",6.56,9.09,74,8.9981,8,25,"mar",1,2011,"e","b","a","a","a","b","working day","no",5.99083958313721,2.93306003819195,NA,NA,NA
"spring","no","yes","b",8.2,11.365,64,6.0032,9,25,"mar",1,2011,"c","b","a","a","b","b","working day","no",5.29970216927496,2.97956429774292,NA,NA,NA
"spring","no","yes","b",9.02,12.12,60,7.0015,10,25,"mar",1,2011,"c","d","a","a","b","b","working day","no",4.57535940363526,3.13598383725972,NA,NA,NA
"spring","no","yes","b",9.84,12.12,60,8.9981,11,25,"mar",1,2011,"c","d","a","a","b","b","working day","no",4.70589104291752,3.33890140330495,NA,NA,NA
"spring","no","yes","b",10.66,14.395,56,6.0032,12,25,"mar",1,2011,"c","d","a","a","b","b","working day","no",4.9764439946114,3.43075198854466,NA,NA,NA
"spring","no","yes","b",10.66,13.635,56,8.9981,13,25,"mar",1,2011,"c","d","a","a","b","b","working day","no",4.95959927590778,3.4829244477865,NA,NA,NA
"spring","no","yes","b",12.3,16.665,45,10.8015195688408,14,25,"mar",1,2011,"c","d","a","a","b","c","working day","no",4.82978821459333,3.52533913616463,NA,NA,NA
"spring","no","yes","b",13.12,17.425,42,12.3732773142353,15,25,"mar",1,2011,"c","d","b","a","c","c","working day","no",4.93064926118852,3.53861176656202,NA,NA,NA
"spring","no","yes","b",13.12,17.425,42,12.3732773142353,16,25,"mar",1,2011,"c","d","b","a","c","c","working day","no",5.37932753237752,3.59042411365982,NA,NA,NA
"spring","no","yes","a",12.3,16.665,45,12.323849561297,17,25,"mar",1,2011,"g","d","a","a","b","c","working day","no",6.03058893425314,3.73805476951659,NA,NA,NA
"spring","no","yes","b",12.3,15.91,49,6.0032,18,25,"mar",1,2011,"g","d","a","a","b","c","working day","no",5.96281517345352,3.54810620740797,NA,NA,NA
"spring","no","yes","b",10.66,12.88,65,11.0014,19,25,"mar",1,2011,"f","d","a","a","b","b","working day","no",5.60092644747965,3.29493258283488,NA,NA,NA
"spring","no","yes","a",9.84,11.365,65,12.998,20,25,"mar",1,2011,"f","c","a","a","b","b","working day","no",5.24887208626807,3.00605912632073,NA,NA,NA
"spring","no","yes","a",9.84,11.365,65,12.998,21,25,"mar",1,2011,"b","c","a","a","b","b","working day","no",4.94637458342168,2.81291103890597,NA,NA,NA
"spring","no","yes","a",9.02,11.365,64,11.0014,22,25,"mar",1,2011,"b","c","a","a","b","b","working day","no",4.64899096577587,2.60872193346054,NA,NA,NA
"spring","no","yes","b",9.02,11.365,64,11.0014,23,25,"mar",1,2011,"b","c","a","a","b","b","working day","no",4.16608044732326,2.25671640065033,NA,NA,NA
"spring","no","yes","b",9.02,11.365,69,8.9981,0,26,"mer",1,2011,"a","a","a","a","a","b","working day","no",3.24368402671511,1.73071483706548,NA,NA,NA
"spring","no","yes","b",9.84,12.12,65,8.9981,1,26,"mer",1,2011,"a","a","a","a","b","b","working day","no",2.43844549324037,1.16261876258558,NA,NA,NA
"spring","no","yes","c",9.02,11.365,69,12.998,2,26,"mer",1,2011,"a","a","a","a","a","b","working day","no",1.84016627950171,0.84148657751391,NA,NA,NA
"spring","no","yes","c",8.2,9.09,86,19.0012,5,26,"mer",1,2011,"a","a","a","a","a","a","working day","no",2.99860424833716,0.640204399963474,NA,NA,NA
"spring","no","yes","c",8.2,9.09,86,19.0012,6,26,"mer",1,2011,"a","a","a","a","a","a","working day","no",4.41969810691493,1.39923767451232,NA,NA,NA
"spring","no","yes","c",9.02,10.605,87,19.9995,7,26,"mer",1,2011,"d","a","a","a","a","a","working day","no",5.44272001646284,2.27990719462834,NA,NA,NA
"spring","no","yes","c",9.02,10.605,87,19.9995,8,26,"mer",1,2011,"e","b","a","a","a","a","working day","no",5.99083958313721,2.93306003819195,NA,NA,NA
"spring","no","yes","c",9.02,10.605,87,19.9995,9,26,"mer",1,2011,"c","b","a","a","a","a","working day","no",5.29970216927496,2.97956429774292,NA,NA,NA
"spring","no","yes","c",9.02,10.605,93,19.0012,10,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",4.57535940363526,3.13598383725972,NA,NA,NA
"spring","no","yes","c",9.02,9.85,93,22.0028,11,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",4.70589104291752,3.33890140330495,NA,NA,NA
"spring","no","yes","c",9.02,9.85,93,22.0028,12,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",4.9764439946114,3.43075198854466,NA,NA,NA
"spring","no","yes","c",9.02,9.85,93,22.0028,13,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",4.95959927590778,3.4829244477865,NA,NA,NA
"spring","no","yes","c",9.02,9.85,93,23.9994,14,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",4.82978821459333,3.52533913616463,NA,NA,NA
"spring","no","yes","c",9.02,9.09,93,31.0009,15,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",4.93064926118852,3.53861176656202,NA,NA,NA
"spring","no","yes","c",9.02,9.85,93,22.0028,16,26,"mer",1,2011,"c","d","a","a","a","a","working day","no",5.37932753237752,3.59042411365982,NA,NA,NA
"spring","no","yes","c",8.2,9.09,93,23.9994,17,26,"mer",1,2011,"g","d","a","a","a","a","working day","no",6.03058893425314,3.73805476951659,NA,NA,NA
"spring","no","yes","a",9.02,11.365,55,12.998,16,27,"gio",1,2011,"c","d","a","a","b","c","working day","no",5.37932753237752,3.59042411365982,NA,NA,NA
"spring","no","yes","a",9.02,12.12,55,7.0015,17,27,"gio",1,2011,"g","d","a","a","b","c","working day","no",6.03058893425314,3.73805476951659,NA,NA,NA
"spring","no","yes","a",8.2,11.365,69,6.0032,18,27,"gio",1,2011,"g","d","a","a","a","b","working day","no",5.96281517345352,3.54810620740797,NA,NA,NA
"spring","no","yes","a",8.2,11.365,69,6.0032,19,27,"gio",1,2011,"f","d","a","a","a","b","working day","no",5.60092644747965,3.29493258283488,NA,NA,NA
"spring","no","yes","a",7.38,10.605,74,6.0032,20,27,"gio",1,2011,"f","c","a","a","a","b","working day","no",5.24887208626807,3.00605912632073,NA,NA,NA
"spring","no","yes","a",7.38,10.605,74,6.0032,21,27,"gio",1,2011,"b","c","a","a","a","b","working day","no",4.94637458342168,2.81291103890597,NA,NA,NA
"spring","no","yes","a",7.38,10.605,74,6.0032,22,27,"gio",1,2011,"b","c","a","a","a","b","working day","no",4.64899096577587,2.60872193346054,NA,NA,NA
"spring","no","yes","a",7.38,9.85,80,11.0014,23,27,"gio",1,2011,"b","c","a","a","a","a","working day","no",4.16608044732326,2.25671640065033,NA,NA,NA
"spring","no","yes","b",8.2,10.605,75,8.9981,0,28,"ven",1,2011,"a","a","a","a","a","a","working day","no",3.24368402671511,1.73071483706548,NA,NA,NA
"spring","no","yes","b",8.2,10.605,75,8.9981,1,28,"ven",1,2011,"a","a","a","a","a","a","working day","no",2.43844549324037,1.16261876258558,NA,NA,NA
